Crop,Latitude,Longitude,Season,Year
Cotton,12.141224756722478,77.7796239505784,Rabi,2012
Groundnut,11.272759220759548,78.86274353535794,Whole Year,2001
Cotton,8.605069481500198,77.72329462670281,Kharif,2024
Groundnut,12.588711491245224,81.20971383916093,Kharif,2002
Groundnut,9.407844205319565,81.39850069795861,Kharif,2004
Maize,10.789177921843953,78.88268810342232,Whole Year,2003
Groundnut,12.360458952574366,77.06828792290001,Rabi,2002
Groundnut,10.150142452656548,78.78665365837158,Whole Year,2020
Rice,13.38577600893125,80.179146235289,Kharif,2007
Cotton,11.541302111698934,78.82270999613549,Kharif,2019
Groundnut,9.766983239801354,79.94039679804416,Whole Year,2020
Maize,10.06588039634925,79.1431926929745,Whole Year,2022
Groundnut,12.814824467331318,77.27428251426569,Whole Year,2021
Maize,9.954245561423019,80.48448129519599,Rabi,2012
Rice,9.730681034431395,79.99672684547699,Whole Year,2009
Groundnut,10.282861854316145,80.99830775746624,Kharif,2007
Groundnut,11.578854327422334,77.6920980219071,Kharif,2010
Rice,11.266217541303565,78.16663422582211,Whole Year,2022
Rice,11.9492424097824,81.13769946313643,Whole Year,2000
Rice,12.509848772735355,77.60077121722132,Kharif,2013
Groundnut,11.012940355302417,77.18396271501535,Whole Year,2014
Groundnut,11.637590988656692,78.09292558851345,Kharif,2006
Maize,9.87306932812978,79.69681881682325,Kharif,2003
Maize,8.122368562559068,77.11044503320042,Whole Year,2018
Rice,13.038291161942414,79.48959514541468,Whole Year,2001
Cotton,11.65949078068261,81.47029552821895,Kharif,2022
Groundnut,8.482451789941011,79.2364942818791,Rabi,2011
Groundnut,13.211978457436775,78.73834627361813,Rabi,2010
Rice,13.357373151310233,79.43252847322611,Whole Year,2003
Cotton,9.294582488314969,80.54105305346981,Rabi,2014
Maize,9.797352266913064,79.2704668450206,Kharif,2011
Rice,13.428659486971657,79.84464387208213,Whole Year,2010
Rice,12.500150549837514,78.95814741528191,Kharif,2019
Groundnut,11.030179728209106,78.08007665436455,Kharif,2002
Rice,10.1693240820985,77.67990632805314,Whole Year,2019
Groundnut,8.698370126994572,77.15961002502641,Whole Year,2012
Rice,8.952130908969798,78.65240835453966,Kharif,2020
Groundnut,10.0752628583137,80.31905055138508,Kharif,2013
Maize,10.035021798282411,80.1092017393663,Kharif,2022
Groundnut,12.694328247296095,79.38131704148907,Kharif,2005
Groundnut,9.518050973859564,80.29535461290456,Kharif,2008
Cotton,12.432077142379569,79.7773617046254,Kharif,2010
Cotton,9.699709205702286,80.20075658814,Kharif,2000
Groundnut,12.809863301352244,79.3509354521676,Rabi,2019
Rice,11.166097671958873,79.85053223912153,Kharif,2024
Cotton,8.680735060807713,80.34645149107706,Whole Year,2009
Rice,9.78227309150684,80.33320423966657,Whole Year,2001
Cotton,8.936026761538015,80.44310145828604,Whole Year,2024
Groundnut,8.546332198880126,80.300526207413,Whole Year,2017
Groundnut,8.780807053373824,78.90330898160157,Kharif,2008
Maize,10.551691094967563,77.4678003579244,Whole Year,2012
Rice,10.736692423400441,81.20598270501682,Rabi,2004
Cotton,8.316066125522248,81.40700589625871,Whole Year,2016
Groundnut,12.84271062179969,79.12464352649678,Rabi,2014
Rice,10.372497411972818,80.3524540522744,Rabi,2012
Maize,11.918197139824454,77.24672037100129,Whole Year,2022
Rice,8.486522314786567,80.43147398996247,Rabi,2004
Maize,10.703072791966564,80.25906541244677,Kharif,2023
Rice,8.514020389550627,77.78150586515714,Whole Year,2005
Maize,9.061712656834537,78.33561741909445,Rabi,2003
Cotton,8.760265528182513,77.02138093128913,Kharif,2020
Rice,12.466903116845977,79.92426687405886,Kharif,2003
Groundnut,12.150934109159198,79.43200036559651,Kharif,2011
Rice,10.564670964757918,77.75762199741042,Whole Year,2010
Cotton,11.8787472053142,80.24129567504299,Rabi,2023
Cotton,10.089625749077769,80.91277167339996,Whole Year,2011
Rice,12.106113140492505,80.40884391567585,Kharif,2024
Groundnut,9.521851299137545,78.32292407260714,Rabi,2003
Groundnut,9.508121662886579,77.37628661673082,Kharif,2015
Rice,13.418492895943743,77.3776139387527,Whole Year,2019
Maize,13.212673621360974,78.2618663352764,Rabi,2017
Cotton,10.819584477318974,80.93180090189989,Rabi,2017
Groundnut,11.783003631079076,77.90516041310147,Rabi,2015
Cotton,8.90414618273271,79.04056385869983,Whole Year,2018
Cotton,12.104243543622312,77.55174392752244,Kharif,2011
Groundnut,11.351610906014256,80.69112860954282,Rabi,2021
Rice,9.648605682892878,79.90634542059226,Kharif,2023
Cotton,11.414990002911637,81.25616515602961,Whole Year,2004
Maize,13.41385797900108,77.1806976997897,Kharif,2002
Maize,10.216966583177241,78.1383918576128,Kharif,2000
Rice,8.257974087721875,80.51465563667333,Kharif,2006
Rice,9.633917714115851,80.90007875615122,Whole Year,2005
Rice,13.273460231833772,80.38654197737826,Rabi,2012
Groundnut,10.260539789190894,79.57038161644849,Kharif,2004
Cotton,12.142787624583647,78.85671478114632,Whole Year,2016
Rice,12.716196995822056,79.03365810061993,Kharif,2002
Maize,13.302049367776005,78.57029920902973,Kharif,2020
Rice,11.176322344119862,79.97319082880078,Rabi,2023
Maize,12.48357628739446,79.54021591066692,Rabi,2010
Maize,11.746984770345703,79.52610960058463,Whole Year,2020
Rice,12.983185551348246,78.99893954745758,Kharif,2011
Rice,8.77523945030229,77.33307413394161,Whole Year,2013
Rice,9.898458790181126,80.3889799987049,Rabi,2024
Rice,10.328163799877867,78.08456938369187,Kharif,2010
Rice,8.606638675745572,80.8599244091821,Kharif,2015
Maize,10.570073894723766,78.4950031958792,Kharif,2022
Rice,8.391339205285643,77.36598076666591,Rabi,2007
Rice,10.153497142359242,79.96003175767812,Kharif,2010
Cotton,9.685620533740709,79.85538144213446,Kharif,2000
Groundnut,13.382965453559201,78.75947410320951,Rabi,2012
Groundnut,13.191733837653672,79.1085411281042,Rabi,2013
Groundnut,11.0626645070752,77.7247195717373,Whole Year,2013
Groundnut,11.529158367008613,80.94065635511035,Kharif,2003
Rice,8.108538464532185,80.25682891913499,Rabi,2011
Cotton,12.213977872479756,77.45164203724921,Kharif,2001
Cotton,10.290427623506158,79.56791993042532,Whole Year,2017
Cotton,10.204162331293531,77.12638099496128,Whole Year,2009
Groundnut,8.851352589068814,78.17189383402653,Rabi,2011
Groundnut,11.697065552828256,77.15889472814263,Whole Year,2000
Rice,9.781130288402691,79.09703606764587,Kharif,2023
Maize,12.385686610046237,79.46401023866592,Whole Year,2008
Cotton,10.291723937585239,78.58883696273028,Kharif,2023
Maize,12.920596121353404,81.04555206063957,Whole Year,2001
Rice,11.7621530672999,81.29387524612106,Rabi,2011
Rice,11.384370627936391,79.26919824680957,Rabi,2019
Groundnut,11.43934471128068,79.30157371340233,Rabi,2018
Groundnut,13.205529276277787,77.66883934061889,Rabi,2010
Groundnut,10.84881632037085,80.33249906919923,Kharif,2005
Maize,12.435571923554313,77.30841957170658,Whole Year,2007
Cotton,12.458815387467832,79.97389036135228,Kharif,2021
Cotton,10.942762439117566,78.75393153826397,Kharif,2002
Groundnut,12.735153394594903,78.78062684516875,Whole Year,2006
Maize,13.194946424199394,79.99932230385602,Kharif,2019
Maize,11.821415906361647,79.5474683983445,Rabi,2018
Rice,9.2803075429223,80.32993267071375,Rabi,2014
Groundnut,11.527961677376869,78.62255246348371,Rabi,2008
Rice,8.296156456005344,79.16247918043985,Kharif,2021
Rice,8.158488874852688,81.4916682969747,Kharif,2010
Groundnut,10.88088707376868,78.33726489477903,Rabi,2004
Cotton,11.541717327171366,78.35033636831888,Whole Year,2017
Rice,11.09305329722809,77.54364190809363,Kharif,2012
Rice,12.207660561266536,78.8980356459529,Kharif,2019
Groundnut,12.700388999737186,78.32508740505583,Whole Year,2016
Groundnut,11.528507921503156,81.19394451498894,Whole Year,2024
Cotton,8.68240959869798,80.70532112890625,Whole Year,2023
Groundnut,11.995383215806264,77.56315558692322,Kharif,2016
Rice,9.107736194264238,78.54469225999016,Rabi,2000
Cotton,13.044976659003499,79.90505245846344,Kharif,2023
Rice,9.94105121462531,81.3725701589712,Rabi,2007
Cotton,10.10839056987938,78.49391585098267,Rabi,2008
Cotton,10.019394743205014,77.40521763372949,Rabi,2022
Maize,10.975927793993893,78.52159959337426,Rabi,2015
Rice,11.312630544952228,80.48698857030999,Whole Year,2022
Groundnut,11.377161257400132,80.85388727289929,Whole Year,2024
Cotton,11.524557103280102,80.21808549608204,Rabi,2015
Groundnut,9.989072874485254,79.60953341240099,Kharif,2011
Rice,12.328911374430417,80.72840942284066,Rabi,2015
Rice,10.126731155229676,78.66140418130007,Whole Year,2001
Cotton,13.241719271355793,77.35046026259877,Rabi,2005
Maize,8.381976965750308,79.9728987029969,Kharif,2009
Groundnut,10.392908575117376,78.01449928891996,Whole Year,2013
Groundnut,9.635278191423323,79.16903118898699,Whole Year,2020
Groundnut,8.694130256436893,80.52600670867778,Rabi,2017
Rice,13.007855443935858,78.9033465284241,Rabi,2008
Rice,12.607199318631714,80.43209633795146,Rabi,2015
Maize,11.823070582870132,78.9975531526001,Rabi,2008
Groundnut,11.120349110805119,78.81714238816681,Whole Year,2010
Rice,9.278894308592118,78.72629872943982,Kharif,2019
Maize,9.420517420240264,80.18543512422147,Whole Year,2011
Rice,11.461996752590311,78.51468967232745,Whole Year,2004
Cotton,11.018071510954826,81.39204114247633,Kharif,2018
Rice,9.486037147853875,77.68289516156986,Rabi,2000
Groundnut,9.90756946717243,77.00466314095983,Rabi,2008
Rice,10.427530239279415,77.9299166163349,Kharif,2023
Maize,9.317781056639935,77.97089308027367,Rabi,2023
Rice,10.349458593687984,79.43290556597046,Kharif,2020
Rice,10.135031160306367,79.68182119926166,Rabi,2021
Cotton,12.599427338717568,78.78073255855436,Kharif,2020
Maize,8.911006779308192,81.47020547510056,Rabi,2002
Cotton,8.183298114743112,79.61858914721434,Whole Year,2006
Groundnut,12.50855488189907,80.45182938155887,Rabi,2010
Rice,12.41317717115123,79.0046062405939,Kharif,2022
Cotton,9.473902754210796,81.4316231270959,Kharif,2015
Rice,9.26127636473623,78.80335403931647,Whole Year,2018
Cotton,9.464639311252668,79.61419229708352,Rabi,2024
Rice,8.142347036847209,80.09574817622213,Whole Year,2016
Groundnut,12.045294923045923,78.28724273653582,Rabi,2012
Rice,13.24727158544447,80.97945351144557,Rabi,2003
Rice,10.921329303130477,77.33268333019834,Rabi,2009
Groundnut,8.614391043746584,79.26000144313288,Rabi,2014
Cotton,8.121772769043787,77.72023830936133,Kharif,2021
Maize,8.703767007461234,81.23784613493008,Kharif,2007
Cotton,9.053803349989597,78.57868082997952,Rabi,2013
Groundnut,11.860202016664156,80.21286854361242,Rabi,2023
Maize,10.77434962040106,77.68747839476558,Whole Year,2017
Maize,12.51423663753301,79.80618850221296,Rabi,2022
Rice,13.03652233363289,79.28135724324181,Kharif,2014
Maize,12.559028201122363,78.61477023540289,Kharif,2015
Groundnut,12.612006281013265,78.06938775314953,Kharif,2014
Maize,10.884712472949875,78.54528854046411,Whole Year,2019
Groundnut,11.193709383312855,80.52145176143728,Kharif,2009
Cotton,9.142718984073477,78.69046441709112,Kharif,2002
Maize,9.676134880997875,77.03009382601421,Kharif,2004
Maize,13.084377219423516,78.8215990034823,Rabi,2000
Groundnut,8.609716623246902,77.9594290126551,Whole Year,2005
Rice,11.672991912256167,77.84293594426559,Rabi,2005
Rice,8.325069648742266,78.02949726489084,Kharif,2003
Maize,12.336886296153914,79.21951106972297,Kharif,2011
Rice,9.332695236341912,78.77200055475905,Rabi,2006
Rice,11.828885427319332,81.13461001506465,Kharif,2021
Groundnut,8.604240530592064,80.06131634953988,Whole Year,2005
Rice,12.410244673063303,79.46994256837696,Kharif,2014
Groundnut,11.988859477803114,81.34183745251015,Whole Year,2021
Groundnut,8.59360680931092,77.08678326210158,Whole Year,2021
Maize,13.025639766161522,78.53752269705389,Kharif,2020
Cotton,12.3332605686228,80.34800985477357,Kharif,2020
Groundnut,8.277872504721097,77.33251080068474,Kharif,2000
Groundnut,10.52390383226106,79.63270994586834,Rabi,2014
Groundnut,9.441176518983541,80.65812758535267,Kharif,2009
Groundnut,11.275595071475902,77.77706556026835,Rabi,2005
Groundnut,12.428030918010082,79.14252394192413,Kharif,2007
Rice,10.88937211563989,80.8733748735276,Whole Year,2014
Cotton,10.444618819080926,78.06320438870138,Kharif,2016
Cotton,9.438893190015449,80.5182776035105,Whole Year,2003
Cotton,11.908510620637667,80.54410770683685,Whole Year,2011
Cotton,8.108101907704409,78.16785973583995,Kharif,2005
Maize,8.965274269635895,77.67207760697431,Rabi,2011
Groundnut,10.859227014985407,78.76389703674195,Kharif,2009
Cotton,10.63507461886373,80.46937705124313,Whole Year,2010
Cotton,8.939769987847836,79.09216618263541,Kharif,2018
Groundnut,9.281671039727906,80.69418805934765,Whole Year,2023
Groundnut,10.080594885622212,79.90323825311046,Kharif,2020
Cotton,9.231157619393972,80.25749556081152,Kharif,2004
Rice,10.548230197475684,80.86366526330217,Kharif,2003
Groundnut,12.518291755758817,79.39195647422768,Kharif,2000
Rice,10.662004544303535,77.20749285714501,Kharif,2001
Rice,8.898532379063775,81.0027563270455,Kharif,2006
Cotton,12.630223080567879,79.40467126067232,Rabi,2011
Cotton,12.830281840074582,81.35755313080536,Kharif,2016
Maize,11.045430965512573,78.21711451076952,Rabi,2009
Maize,12.46912290844266,78.51821788601983,Whole Year,2020
Rice,8.978303533621666,81.48147696914958,Kharif,2017
Groundnut,12.967685340727007,77.5937360557394,Whole Year,2022
Rice,12.625802662269592,78.26838178789241,Whole Year,2003
Cotton,11.833256090945216,80.34218410468499,Rabi,2009
Cotton,8.563603786245679,81.1050759927907,Rabi,2018
Groundnut,10.024746467262325,80.37747472217713,Kharif,2011
Cotton,8.596348051359561,78.01600963931112,Whole Year,2012
Rice,12.65062503172349,78.10128537131193,Kharif,2023
Rice,12.564116853197039,80.71723724975897,Rabi,2001
Maize,8.460704693422448,79.05503232505838,Whole Year,2011
Groundnut,12.593760776883038,79.00522822628207,Kharif,2020
Rice,13.036725609131881,77.16608539151873,Rabi,2021
Maize,12.396060928808236,79.52735086457392,Rabi,2016
Maize,12.572394941266952,77.2171559749502,Kharif,2021
Maize,12.221896803620705,80.88357985569613,Rabi,2000
Maize,13.114639529706858,81.20244081091353,Kharif,2019
Groundnut,10.419812152044347,80.40252299034115,Kharif,2010
Maize,8.290475435056756,78.08815638117007,Rabi,2010
Cotton,9.144209339160483,78.49008579595038,Rabi,2000
Groundnut,9.428138856925626,77.92411606568554,Whole Year,2024
Cotton,13.06047357899174,80.7583278130764,Kharif,2024
Rice,9.317430294601733,78.8246917334236,Rabi,2016
Rice,13.214745789946889,78.08518295577849,Kharif,2009
Cotton,8.957910875418857,79.03716720194308,Kharif,2007
Groundnut,9.237567225639339,77.58495082947695,Rabi,2009
Cotton,10.82680511021051,77.21924005921426,Kharif,2017
Rice,13.060456761358484,79.53337517532263,Whole Year,2013
Groundnut,8.455753051415668,79.61238970707524,Whole Year,2018
Rice,10.294401792774455,81.33869133364747,Kharif,2014
Cotton,10.03824115086606,78.32112703514893,Rabi,2012
Groundnut,9.215788767814553,80.89051652431323,Kharif,2007
Rice,9.461172928727816,80.1128962946582,Rabi,2012
Rice,10.75947359262091,80.42663209343314,Kharif,2015
Cotton,12.335104997997636,80.01954803300931,Kharif,2011
Groundnut,13.242439707599697,78.3176824565988,Whole Year,2020
Rice,9.66702448102637,77.09113980181583,Kharif,2008
Groundnut,10.929815995265237,77.49995186203401,Rabi,2004
Rice,11.25762042248802,79.1397581174695,Whole Year,2006
Groundnut,10.12502388514341,79.80360391076788,Whole Year,2018
Maize,10.108501667556519,78.5355326484331,Kharif,2018
Rice,8.292369707734366,80.04467577948232,Kharif,2005
Groundnut,9.285372306344032,78.3027876379898,Whole Year,2006
Groundnut,9.549452243629556,77.8278858836253,Kharif,2011
Maize,11.508037639483165,80.89936333237078,Whole Year,2024
Cotton,11.25944388495251,77.03301177333098,Whole Year,2019
Groundnut,9.700171657701844,77.44945690080723,Kharif,2006
Maize,10.28353287561065,78.07997148725934,Rabi,2014
Rice,11.470194002401854,77.59235889607199,Kharif,2000
Maize,11.422051698400448,78.598373282437,Rabi,2021
Cotton,9.55698322783838,80.03601387783515,Kharif,2020
Groundnut,9.612761214221614,79.27220887783858,Rabi,2004
Maize,11.6947134179577,79.9107839145322,Whole Year,2001
Cotton,9.205736275610665,78.58160103581707,Kharif,2012
Rice,9.973953580501634,80.30374916117414,Rabi,2004
Maize,11.680161996015148,77.89373492083793,Kharif,2016
Groundnut,12.60010720214521,79.4058827478342,Whole Year,2018
Groundnut,12.34510106128684,77.51200221855676,Kharif,2018
Maize,12.226068136470815,77.20213736817436,Kharif,2013
Groundnut,12.8065449276176,77.55304275749123,Kharif,2003
Cotton,10.893800042170927,77.10226456847703,Whole Year,2018
Rice,10.060663355174611,77.85463791856662,Kharif,2022
Maize,12.469131314975826,78.95562454289454,Whole Year,2022
Maize,10.93800867084336,77.3727418393271,Kharif,2002
Cotton,11.335900794317666,78.43293556437,Whole Year,2013
Cotton,12.566839353335247,78.70478209010626,Kharif,2020
Rice,12.575418269319083,79.3010728277509,Rabi,2011
Rice,11.207570141659907,80.27707058526936,Whole Year,2009
Cotton,11.027466849973909,77.44341289783412,Kharif,2000
Cotton,11.726381817159949,79.34595031122414,Whole Year,2024
Groundnut,11.906754705732439,78.54976656094611,Whole Year,2010
Cotton,11.757881712889603,77.19445915987092,Rabi,2005
Groundnut,12.46579841841228,77.86745864681728,Kharif,2002
Groundnut,13.084186672487462,77.4213498915455,Rabi,2021
Cotton,11.78409618252222,81.45395304355104,Whole Year,2013
Cotton,12.266452882344765,79.3843653056096,Rabi,2017
Rice,12.114312339553642,77.1317793797045,Kharif,2020
Maize,10.944582645888667,79.60538447471166,Whole Year,2010
Cotton,8.923350148592174,77.48690078299944,Whole Year,2010
Groundnut,8.152452501641731,77.54913983938067,Kharif,2024
Cotton,13.333487551657335,77.85690537892506,Whole Year,2007
Groundnut,9.290169571306611,80.7071439153254,Whole Year,2009
Maize,10.03471000850484,78.6296122416232,Kharif,2019
Groundnut,11.074449165268392,79.03316775222517,Kharif,2010
Maize,11.76592800020007,80.62400362314811,Kharif,2021
Maize,9.984056274623756,78.00271500070546,Whole Year,2006
Groundnut,11.8280171213835,80.65247880206371,Rabi,2024
Rice,9.933220145353658,77.76399348676854,Rabi,2005
Groundnut,8.524551775477999,78.3635260268327,Kharif,2011
Groundnut,13.28261701314289,78.16107741699213,Rabi,2015
Rice,11.921137560864274,81.21274416339728,Whole Year,2022
Groundnut,11.843536841517905,78.86151512267206,Kharif,2021
Rice,12.914709532689251,81.3699042882979,Whole Year,2023
